player_id,web_name,full_name,team_id,team_name,position,now_cost,status,selected_percent,form,points_per_game,total_points,minutes_season,ict_index,influence,creativity,threat,chance_play_next,gw_xmins,gw_fixture,gw_fdr,gw_is_home,news,news_added,gw,generated_utc
525,Wood,Chris Wood,16,Nott'm Forest,FWD,72,d,5.9,0.2,3.1,25,538,29.8,77.6,49.6,179.0,25.0,20.0,Leeds (H),2,1,Knee injury - 25% chance of playing,2025-10-24T09:00:08.418318Z,11,2025-11-14T06:38:28.636215
526,Igor Jesus,Igor Jesus Maciel da Cruz,16,Nott'm Forest,FWD,58,a,0.7,2.0,1.4,14,326,16.1,23.8,36.3,107.0,,0.0,Leeds (H),2,1,,,11,2025-11-14T06:38:28.636215
527,Awoniyi,Taiwo Awoniyi,16,Nott'm Forest,FWD,52,a,0.4,1.0,1.0,4,133,7.7,11.8,25.7,39.0,,0.0,Leeds (H),2,1,,,11,2025-11-14T06:38:28.636215
669,Ndoye,Dan Ndoye,16,Nott'm Forest,MID,57,a,1.2,2.0,3.2,32,755,34.4,116.4,121.2,106.0,,0.0,Leeds (H),2,1,,,11,2025-11-14T06:38:28.636215
675,Gunn,Angus Gunn,16,Nott'm Forest,GK,40,i,1.4,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Leeds (H),2,1,Knee injury - Unknown return date,2025-10-31T00:00:09.154875Z,11,2025-11-14T06:38:28.636215
693,Hutchinson,Omari Hutchinson,16,Nott'm Forest,MID,54,a,0.0,2.2,2.2,13,128,18.3,46.4,88.7,51.0,,0.0,Leeds (H),2,1,,,11,2025-11-14T06:38:28.636215
696,Kalimuendo,Arnaud Kalimuendo,16,Nott'm Forest,FWD,60,a,0.1,0.2,1.0,6,66,4.1,2.8,16.4,22.0,,0.0,Leeds (H),2,1,,,11,2025-11-14T06:38:28.636215
699,Douglas Luiz,Douglas Luiz Soares de Paulo,16,Nott'm Forest,MID,50,i,0.0,0.5,1.8,7,185,8.0,23.2,46.5,10.0,0.0,0.0,Leeds (H),2,1,Hamstring injury - Unknown return date,2025-11-01T18:30:08.443766Z,11,2025-11-14T06:38:28.636215
715,John,John Victor Maciel Furtado,16,Nott'm Forest,GK,40,a,0.3,0.0,0.0,0,0,0.0,0.0,0.0,0.0,,0.0,Leeds (H),2,1,,,11,2025-11-14T06:38:28.636215
716,Savona,Nicolò Savona,16,Nott'm Forest,DEF,45,a,0.0,2.8,2.0,12,429,19.2,104.0,44.3,43.0,,0.0,Leeds (H),2,1,,,11,2025-11-14T06:38:28.636215
729,Cuiabano,Luis Eduardo Soares da Silva,16,Nott'm Forest,DEF,45,u,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Leeds (H),2,1,has joined Botafogo on loan for the rest of the season.,2025-09-05T08:56:15.818633Z,11,2025-11-14T06:38:28.636215
734,Bakwa,Dilane Bakwa,16,Nott'm Forest,MID,60,i,0.0,0.0,1.2,5,172,15.3,30.2,73.7,49.0,0.0,0.0,Leeds (H),2,1,Knock - Unknown return date,2025-10-24T09:00:08.676633Z,11,2025-11-14T06:38:28.636215
528,Patterson,Anthony Patterson,17,Sunderland,GK,43,a,0.2,0.0,0.0,0,0,0.0,0.0,0.0,0.0,,0.0,Arsenal (H),4,1,,,11,2025-11-14T06:38:28.636215
529,Moore,Simon Moore,17,Sunderland,GK,39,a,0.4,0.0,0.0,0,0,0.0,0.0,0.0,0.0,,0.0,Arsenal (H),4,1,,,11,2025-11-14T06:38:28.636215
530,Nna Noukeu,Blondy Nna Noukeu,17,Sunderland,GK,39,a,0.1,0.0,0.0,0,0,0.0,0.0,0.0,0.0,,0.0,Arsenal (H),4,1,,,11,2025-11-14T06:38:28.636215
531,Ballard,Daniel Ballard,17,Sunderland,DEF,46,a,2.8,6.5,5.4,49,579,48.4,253.0,55.1,175.0,100.0,80.0,Arsenal (H),4,1,,2025-08-23T22:30:06.243330Z,11,2025-11-14T06:38:28.636215
532,Hume,Trai Hume,17,Sunderland,DEF,45,a,0.4,3.8,3.7,41,978,32.8,153.0,126.1,48.0,,0.0,Arsenal (H),4,1,,,11,2025-11-14T06:38:28.636215
533,Alese,Aji Alese,17,Sunderland,DEF,40,d,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,50.0,45.0,Arsenal (H),4,1,Shoulder injury - 50% chance of playing,2025-07-21T10:00:05.007315Z,11,2025-11-14T06:38:28.636215
534,Anderson,Joe Anderson,17,Sunderland,DEF,39,a,0.4,0.0,0.0,0,0,0.0,0.0,0.0,0.0,,0.0,Arsenal (H),4,1,,,11,2025-11-14T06:38:28.636215
535,Cirkin,Dennis Cirkin,17,Sunderland,DEF,40,d,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,50.0,45.0,Arsenal (H),4,1,Wrist Injury - 50% chance of playing,2025-07-21T10:00:05.027113Z,11,2025-11-14T06:38:28.636215
536,Hjelde,Leo Fuhr Hjelde,17,Sunderland,DEF,40,d,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,50.0,45.0,Arsenal (H),4,1,Achilles injury - 50% chance of playing,2025-07-21T10:00:05.047173Z,11,2025-11-14T06:38:28.636215
537,Huggins,Niall Huggins,17,Sunderland,DEF,40,u,0.1,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Arsenal (H),4,1,has joined Wycombe Wanderers on loan for the rest of the season.,2025-09-02T13:34:00.250364Z,11,2025-11-14T06:38:28.636215
538,Johnson,Zak Johnson,17,Sunderland,DEF,39,a,0.3,0.0,0.0,0,0,0.0,0.0,0.0,0.0,,0.0,Arsenal (H),4,1,,,11,2025-11-14T06:38:28.636215
539,O'Nien,Luke O'Nien,17,Sunderland,DEF,40,a,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,80.0,Arsenal (H),4,1,,2025-07-21T10:00:05.068622Z,11,2025-11-14T06:38:28.636215
540,Pembele,Timothée Pembélé,17,Sunderland,DEF,39,a,0.4,0.0,0.0,0,0,0.0,0.0,0.0,0.0,,0.0,Arsenal (H),4,1,,,11,2025-11-14T06:38:28.636215
541,Reinildo,Reinildo Mandava,17,Sunderland,DEF,40,a,4.3,1.0,2.2,18,662,15.4,108.4,26.0,19.0,100.0,80.0,Arsenal (H),4,1,,2025-09-21T22:30:06.385468Z,11,2025-11-14T06:38:28.636215
542,Seelt,Jenson Seelt,17,Sunderland,DEF,40,u,0.1,0.0,1.0,2,133,3.6,33.6,2.4,0.0,0.0,0.0,Arsenal (H),4,1,has joined Wolfsburg on loan for the rest of the season.,2025-09-02T13:40:22.421351Z,11,2025-11-14T06:38:28.636215
543,Adingra,Simon Adingra,17,Sunderland,MID,51,a,0.5,0.2,2.0,14,297,11.5,28.4,79.1,8.0,,0.0,Arsenal (H),4,1,,,11,2025-11-14T06:38:28.636215
544,Diarra,Habib Diarra,17,Sunderland,MID,53,i,0.0,0.0,3.0,12,345,8.0,10.6,31.0,45.0,0.0,0.0,Arsenal (H),4,1,Groin Injury - Expected back 03 Dec,2025-09-21T22:30:06.402407Z,11,2025-11-14T06:38:28.636215
545,Roberts,Patrick Roberts,17,Sunderland,MID,54,u,0.0,0.0,1.0,1,27,1.4,1.8,7.3,5.0,0.0,0.0,Arsenal (H),4,1,has joined Birmingham City on loan for the rest of the season.,2025-09-02T13:33:32.438579Z,11,2025-11-14T06:38:28.636215
546,Aleksić,Milan Aleksić,17,Sunderland,MID,49,u,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Arsenal (H),4,1,has joined Cracovia on loan for the rest of the season.,2025-09-08T09:11:30.805435Z,11,2025-11-14T06:38:28.636215
547,E.Le Fée,Enzo Le Fée,17,Sunderland,MID,49,a,0.4,3.5,3.4,34,692,35.6,160.0,147.9,49.0,100.0,80.0,Arsenal (H),4,1,,2025-09-13T21:30:08.349570Z,11,2025-11-14T06:38:28.636215
548,Mundle,Romaine Mundle,17,Sunderland,MID,49,i,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Arsenal (H),4,1,Hamstring injury - Expected back 22 Nov,2025-08-10T23:30:07.214806Z,11,2025-11-14T06:38:28.636215
549,Neil,Dan Neil,17,Sunderland,MID,48,a,0.0,0.2,1.0,2,2,0.2,2.0,0.0,0.0,,0.0,Arsenal (H),4,1,,,11,2025-11-14T06:38:28.636215
550,Poveda,Ian Poveda-Ocampo,17,Sunderland,MID,48,a,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,,0.0,Arsenal (H),4,1,,,11,2025-11-14T06:38:28.636215
551,Rigg,Chris Rigg,17,Sunderland,MID,48,a,0.0,1.0,1.3,8,186,4.3,9.0,25.6,7.0,,0.0,Arsenal (H),4,1,,,11,2025-11-14T06:38:28.636215
552,Sadiki,Noah Sadiki,17,Sunderland,MID,50,a,0.1,3.0,2.4,26,983,26.8,114.8,129.2,23.0,100.0,80.0,Arsenal (H),4,1,,2025-10-14T21:30:07.514008Z,11,2025-11-14T06:38:28.636215
553,Talbi,Chemsdine Talbi,17,Sunderland,MID,50,a,0.3,3.5,3.1,34,587,25.2,83.6,90.7,78.0,,0.0,Arsenal (H),4,1,,,11,2025-11-14T06:38:28.636215
554,Ba,Abdoullah Ba,17,Sunderland,MID,43,a,0.5,0.0,0.0,0,0,0.0,0.0,0.0,0.0,,0.0,Arsenal (H),4,1,,,11,2025-11-14T06:38:28.636215
555,Browne,Alan Browne,17,Sunderland,MID,45,u,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Arsenal (H),4,1,has joined Middlesbrough on loan for the rest of the season.,2025-09-02T13:31:41.354124Z,11,2025-11-14T06:38:28.636215
556,Ekwah,Pierre Ekwah Elimby,17,Sunderland,MID,45,u,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Arsenal (H),4,1,Has joined AS Saint-Etienne permanently.,2025-08-14T14:03:00.702056Z,11,2025-11-14T06:38:28.636215
557,H.Jones,Harrison Jones,17,Sunderland,MID,44,a,0.1,0.0,0.0,0,0,0.0,0.0,0.0,0.0,,0.0,Arsenal (H),4,1,,,11,2025-11-14T06:38:28.636215
558,Matete,Jay Matete,17,Sunderland,MID,44,a,0.2,0.0,0.0,0,0,0.0,0.0,0.0,0.0,,0.0,Arsenal (H),4,1,,,11,2025-11-14T06:38:28.636215
559,Triantis,Nectarios Triantis,17,Sunderland,MID,44,u,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Arsenal (H),4,1,has joined Minnesota United permanently.,2025-09-22T21:19:57.157510Z,11,2025-11-14T06:38:28.636215
560,Isidor,Wilson Isidor,17,Sunderland,FWD,56,a,3.5,3.2,3.7,41,670,37.8,137.6,13.8,228.0,,0.0,Arsenal (H),4,1,,,11,2025-11-14T06:38:28.636215
561,Mayenda,Eliezer Mayenda Dossou,17,Sunderland,FWD,54,a,0.7,0.5,2.3,16,260,12.3,48.2,24.6,52.0,,0.0,Arsenal (H),4,1,,,11,2025-11-14T06:38:28.636215
562,Abdullahi,Ahmed Abdullahi,17,Sunderland,FWD,43,a,0.4,0.0,0.0,0,0,0.0,0.0,0.0,0.0,,0.0,Arsenal (H),4,1,,,11,2025-11-14T06:38:28.636215
563,Luís Hemir,Luís Hemir Silva Semedo,17,Sunderland,FWD,44,u,0.1,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Arsenal (H),4,1,has joined Moreirense on loan for the rest of the season.,2025-09-22T21:17:57.534387Z,11,2025-11-14T06:38:28.636215
564,Rusyn,Nazarii Rusyn,17,Sunderland,FWD,44,u,0.1,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Arsenal (H),4,1,has joined Arka on loan for the rest of the season.,2025-09-05T08:56:38.449926Z,11,2025-11-14T06:38:28.636215
668,Xhaka,Granit Xhaka,17,Sunderland,MID,51,a,6.1,5.0,4.7,52,990,58.1,300.4,244.6,37.0,,0.0,Arsenal (H),4,1,,,11,2025-11-14T06:38:28.636215
670,Roefs,Robin Roefs,17,Sunderland,GK,47,a,7.4,3.8,5.1,56,990,34.3,323.8,20.0,0.0,,0.0,Arsenal (H),4,1,,,11,2025-11-14T06:38:28.636215
678,Masuaku,Arthur Masuaku,17,Sunderland,DEF,39,a,0.7,0.0,0.3,1,125,4.9,21.8,20.1,7.0,100.0,80.0,Arsenal (H),4,1,,2025-08-11T13:51:46.232630Z,11,2025-11-14T06:38:28.636215
683,Alderete,Omar Alderete,17,Sunderland,DEF,41,i,4.8,1.5,5.6,45,667,34.4,228.4,38.6,77.0,0.0,0.0,Arsenal (H),4,1,Head injury - Expected back 22 Nov,2025-10-23T13:30:08.702646Z,11,2025-11-14T06:38:28.636215
694,Mukiele,Nordi Mukiele,17,Sunderland,DEF,42,a,5.8,6.0,5.7,51,810,37.0,234.2,74.9,61.0,,0.0,Arsenal (H),4,1,,,11,2025-11-14T06:38:28.636215
724,Geertruida,Lutsharel Geertruida,17,Sunderland,DEF,45,a,0.0,1.5,1.2,10,337,11.5,73.8,18.4,22.0,,0.0,Arsenal (H),4,1,,,11,2025-11-14T06:38:28.636215
730,Brobbey,Brian Brobbey,17,Sunderland,FWD,55,a,0.1,2.5,2.2,13,106,9.4,59.6,10.9,23.0,,0.0,Arsenal (H),4,1,,,11,2025-11-14T06:38:28.636215
735,Traoré,Bertrand Traoré,17,Sunderland,MID,55,a,0.1,3.0,2.2,13,358,17.9,42.0,59.3,77.0,,0.0,Arsenal (H),4,1,,,11,2025-11-14T06:38:28.636215
565,Vicario,Guglielmo Vicario,18,Spurs,GK,50,a,9.6,3.0,4.3,47,990,28.7,286.8,0.1,0.0,,0.0,Man Utd (H),3,1,,,11,2025-11-14T06:38:28.636215
566,Austin,Brandon Austin,18,Spurs,GK,39,a,0.3,0.0,0.0,0,0,0.0,0.0,0.0,0.0,,0.0,Man Utd (H),3,1,,,11,2025-11-14T06:38:28.636215
567,Kinsky,Antonín Kinský,18,Spurs,GK,39,a,1.9,0.0,0.0,0,0,0.0,0.0,0.0,0.0,,0.0,Man Utd (H),3,1,,,11,2025-11-14T06:38:28.636215
568,Pedro Porro,Pedro Porro Sauceda,18,Spurs,DEF,55,a,17.3,4.0,4.2,46,863,41.3,179.2,207.8,25.0,,0.0,Man Utd (H),3,1,,,11,2025-11-14T06:38:28.636215
569,Romero,Cristian Romero,18,Spurs,DEF,50,a,4.0,0.5,3.8,34,747,28.0,178.0,30.2,73.0,100.0,80.0,Man Utd (H),3,1,,2025-10-20T00:30:09.989300Z,11,2025-11-14T06:38:28.636215
570,Danso,Kevin Danso,18,Spurs,DEF,43,a,0.1,2.2,1.7,12,257,6.8,64.4,3.4,0.0,,0.0,Man Utd (H),3,1,,,11,2025-11-14T06:38:28.636215
571,Davies,Ben Davies,18,Spurs,DEF,43,i,0.1,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Man Utd (H),3,1,Hamstring injury - Unknown return date,2025-10-14T13:00:06.756853Z,11,2025-11-14T06:38:28.636215
572,Dragusin,Radu Drăgușin,18,Spurs,DEF,45,i,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Man Utd (H),3,1,Knee injury - Unknown return date,2025-07-21T10:00:05.088977Z,11,2025-11-14T06:38:28.636215
573,Spence,Djed Spence,18,Spurs,DEF,45,a,1.5,2.5,3.1,31,758,18.1,92.0,56.5,34.0,,0.0,Man Utd (H),3,1,,,11,2025-11-14T06:38:28.636215
574,Udogie,Destiny Udogie,18,Spurs,DEF,44,a,0.4,1.2,1.7,12,341,19.7,77.0,71.7,48.0,100.0,80.0,Man Utd (H),3,1,,2025-10-20T00:30:10.028354Z,11,2025-11-14T06:38:28.636215
575,Van de Ven,Micky van de Ven,18,Spurs,DEF,48,a,33.3,6.5,5.3,58,979,40.8,253.4,33.9,120.0,,0.0,Man Utd (H),3,1,,,11,2025-11-14T06:38:28.636215
576,Phillips,Ashley Phillips,18,Spurs,DEF,40,u,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Man Utd (H),3,1,Has joined Stoke City on loan for the rest of the season.,2025-07-25T14:55:41.438809Z,11,2025-11-14T06:38:28.636215
577,Takai,Takai Kōta,18,Spurs,DEF,40,i,0.1,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Man Utd (H),3,1,Thigh injury - Expected back 23 Nov,2025-08-10T23:30:07.262578Z,11,2025-11-14T06:38:28.636215
578,Vuskovic,Luka Vušković,18,Spurs,DEF,39,u,0.4,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Man Utd (H),3,1,has joined Hamburger SV on loan for the rest of the season.,2025-09-02T13:17:42.706711Z,11,2025-11-14T06:38:28.636215
579,Son,Son Heung-min,18,Spurs,MID,85,u,0.1,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Man Utd (H),3,1,Has joined Los Angeles FC permanently.,2025-08-11T01:22:33.649224Z,11,2025-11-14T06:38:28.636215
580,Johnson,Brennan Johnson,18,Spurs,MID,67,a,3.0,1.5,2.5,28,467,25.1,117.8,68.9,64.0,,0.0,Man Utd (H),3,1,,,11,2025-11-14T06:38:28.636215
581,Maddison,James Maddison,18,Spurs,MID,69,i,0.1,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Man Utd (H),3,1,Anterior cruciate ligament - Unknown return date,2025-08-08T13:57:59.638052Z,11,2025-11-14T06:38:28.636215
582,Kudus,Mohammed Kudus,18,Spurs,MID,65,d,21.7,1.5,4.5,45,875,66.2,206.4,264.1,192.0,50.0,45.0,Man Utd (H),3,1,Knock - 50% chance of playing,2025-11-05T15:30:08.650723Z,11,2025-11-14T06:38:28.636215
583,Kulusevski,Dejan Kulusevski,18,Spurs,MID,64,i,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Man Utd (H),3,1,Knee injury - Unknown return date,2025-07-21T10:00:05.109205Z,11,2025-11-14T06:38:28.636215
584,Tel,Mathys Tel,18,Spurs,MID,63,a,0.1,2.0,2.9,23,246,14.5,75.2,10.1,59.0,,0.0,Man Utd (H),3,1,,,11,2025-11-14T06:38:28.636215
585,Bentancur,Rodrigo Bentancur,18,Spurs,MID,53,a,0.4,5.2,3.5,35,655,28.1,144.6,78.4,57.0,,0.0,Man Utd (H),3,1,,,11,2025-11-14T06:38:28.636215
586,Bergvall,Lucas Bergvall,18,Spurs,MID,54,i,0.3,0.8,2.7,24,409,22.8,92.2,41.6,93.0,0.0,0.0,Man Utd (H),3,1,Head injury - Expected back 23 Nov,2025-11-01T22:00:08.633383Z,11,2025-11-14T06:38:28.636215
587,Bissouma,Yves Bissouma,18,Spurs,MID,52,i,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Man Utd (H),3,1,Ankle injury - Unknown return date,2025-08-22T13:47:04.343594Z,11,2025-11-14T06:38:28.636215
588,Odobert,Wilson Odobert,18,Spurs,MID,53,a,0.0,2.5,1.9,19,376,24.8,62.8,97.2,88.0,100.0,80.0,Man Utd (H),3,1,,2025-10-23T14:00:09.078476Z,11,2025-11-14T06:38:28.636215
589,Solomon,Manor Solomon,18,Spurs,MID,54,u,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Man Utd (H),3,1,has joined Villarreal CF on loan for the rest of the season.,2025-09-02T13:17:42.731308Z,11,2025-11-14T06:38:28.636215
590,Bryan,Bryan Gil Salvatierra,18,Spurs,MID,49,u,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Man Utd (H),3,1,has joined Girona permanently.,2025-09-22T09:26:56.310666Z,11,2025-11-14T06:38:28.636215
591,Gray,Archie Gray,18,Spurs,MID,48,i,0.1,0.0,2.0,4,71,2.2,6.0,13.2,2.0,0.0,0.0,Man Utd (H),3,1,Calf injury - Unknown return date,2025-10-31T09:00:09.658347Z,11,2025-11-14T06:38:28.636215
592,Moore,Mikey Moore,18,Spurs,MID,50,u,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Man Utd (H),3,1,Has joined Rangers on loan for the rest of the season.,2025-08-11T01:19:38.328172Z,11,2025-11-14T06:38:28.636215
593,P.M.Sarr,Pape Matar Sarr,18,Spurs,MID,48,a,1.6,3.2,3.7,37,570,28.4,139.6,67.0,77.0,100.0,80.0,Man Utd (H),3,1,,2025-09-24T22:30:08.387253Z,11,2025-11-14T06:38:28.636215
594,Min-hyeok,Yang Min-hyeok,18,Spurs,MID,45,u,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Man Utd (H),3,1,Has joined Portsmouth on loan for the rest of the season.,2025-08-11T01:24:33.782871Z,11,2025-11-14T06:38:28.636215
595,Olusesi,Callum Olusesi,18,Spurs,MID,44,a,0.2,0.0,0.0,0,0,0.0,0.0,0.0,0.0,,0.0,Man Utd (H),3,1,,,11,2025-11-14T06:38:28.636215
596,Solanke,Dominic Solanke-Mitchell,18,Spurs,FWD,72,i,0.9,0.0,1.0,2,31,3.1,6.0,0.3,25.0,0.0,0.0,Man Utd (H),3,1,Ankle injury - Expected back 23 Nov,2025-09-12T16:30:09.183639Z,11,2025-11-14T06:38:28.636215
597,Richarlison,Richarlison de Andrade,18,Spurs,FWD,64,a,7.7,3.0,4.0,44,631,51.0,191.4,65.6,253.0,,0.0,Man Utd (H),3,1,,,11,2025-11-14T06:38:28.636215
598,Lankshear,Will Lankshear,18,Spurs,FWD,45,u,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Man Utd (H),3,1,Has joined Oxford United on loan for the rest of the season.,2025-08-11T01:18:54.659436Z,11,2025-11-14T06:38:28.636215
599,Scarlett,Dane Scarlett,18,Spurs,FWD,43,a,0.7,0.0,0.0,0,0,0.0,0.0,0.0,0.0,,0.0,Man Utd (H),3,1,,,11,2025-11-14T06:38:28.636215
673,J.Palhinha,João Maria Lobo Alves Palhares Costa Palhinha Gonçalves,18,Spurs,MID,55,a,1.8,5.2,4.6,51,861,38.3,241.2,50.0,91.0,,0.0,Man Utd (H),3,1,,,11,2025-11-14T06:38:28.636215
717,Xavi,Xavi Simons,18,Spurs,MID,67,a,1.4,2.5,2.5,20,530,22.5,75.2,111.0,39.0,,0.0,Man Utd (H),3,1,,,11,2025-11-14T06:38:28.636215
726,Kolo Muani,Randal Kolo Muani,18,Spurs,FWD,69,a,0.3,1.5,1.5,6,189,3.6,8.2,22.8,8.0,100.0,80.0,Man Utd (H),3,1,,2025-09-24T06:00:06.307596Z,11,2025-11-14T06:38:28.636215
745,Byfield,Jun'ai Byfield,18,Spurs,DEF,40,a,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,,0.0,Man Utd (H),3,1,,,11,2025-11-14T06:38:28.636215
750,Rowswell,James Rowswell,18,Spurs,DEF,40,a,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,,0.0,Man Utd (H),3,1,,,11,2025-11-14T06:38:28.636215
751,Akhamrich,Yusuf Akhamrich,18,Spurs,MID,45,a,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,,0.0,Man Utd (H),3,1,,,11,2025-11-14T06:38:28.636215
149,Igor,Igor Julio dos Santos de Paulo,19,West Ham,DEF,45,a,0.1,0.5,1.0,3,13,1.3,3.0,10.3,0.0,100.0,80.0,Burnley (H),2,1,,2025-08-10T18:00:05.419085Z,11,2025-11-14T06:38:28.636215
600,Areola,Alphonse Areola,19,West Ham,GK,43,a,2.1,2.2,2.1,15,630,18.8,187.4,0.0,0.0,,0.0,Burnley (H),2,1,,,11,2025-11-14T06:38:28.636215
601,Foderingham,Wes Foderingham,19,West Ham,GK,40,u,0.3,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Burnley (H),2,1,has joined Aris Limassol permanently.,2025-09-11T13:43:36.667461Z,11,2025-11-14T06:38:28.636215
602,Hegyi,Krisztián Hegyi,19,West Ham,GK,39,a,0.2,0.0,0.0,0,0,0.0,0.0,0.0,0.0,,0.0,Burnley (H),2,1,,,11,2025-11-14T06:38:28.636215
603,Diouf,El Hadji Malick Diouf,19,West Ham,DEF,43,a,3.1,1.2,2.8,31,945,38.6,205.4,137.0,43.0,,0.0,Burnley (H),2,1,,,11,2025-11-14T06:38:28.636215
604,Emerson,Emerson Palmieri dos Santos,19,West Ham,DEF,44,u,0.1,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Burnley (H),2,1,has joined Marseille permanently.,2025-09-02T13:30:06.113081Z,11,2025-11-14T06:38:28.636215
605,Kilman,Maximilian Kilman,19,West Ham,DEF,43,a,0.2,1.8,1.8,20,990,33.4,245.8,42.5,45.0,,0.0,Burnley (H),2,1,,,11,2025-11-14T06:38:28.636215
606,Mavropanos,Konstantinos Mavropanos,19,West Ham,DEF,44,i,0.0,0.2,2.8,17,495,18.6,128.8,2.7,55.0,0.0,0.0,Burnley (H),2,1,Muscle injury - Expected back 22 Nov,2025-10-23T14:00:09.099071Z,11,2025-11-14T06:38:28.636215
607,N.Aguerd,Nayef Aguerd,19,West Ham,DEF,44,u,0.0,0.0,1.5,3,180,5.1,39.0,3.9,8.0,0.0,0.0,Burnley (H),2,1,has joined Marseille permanently.,2025-09-02T12:20:05.254985Z,11,2025-11-14T06:38:28.636215
608,Scarles,Ollie Scarles,19,West Ham,DEF,44,i,0.0,0.2,0.5,1,69,0.9,8.0,1.2,0.0,0.0,0.0,Burnley (H),2,1,Shoulder injury - Expected back 27 Dec,2025-10-25T09:30:08.953324Z,11,2025-11-14T06:38:28.636215
609,Todibo,Jean-Clair Todibo,19,West Ham,DEF,43,a,0.1,1.5,1.2,7,486,13.1,110.0,16.4,4.0,,0.0,Burnley (H),2,1,,,11,2025-11-14T06:38:28.636215
610,Wan-Bissaka,Aaron Wan-Bissaka,19,West Ham,DEF,43,a,5.7,3.0,2.0,14,561,19.0,98.6,76.3,14.0,100.0,80.0,Burnley (H),2,1,,2025-09-18T14:00:08.212742Z,11,2025-11-14T06:38:28.636215
611,Casey,Kaelan Casey,19,West Ham,DEF,40,u,0.1,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Burnley (H),2,1,Has joined Swansea City on loan for the rest of the season.,2025-08-11T01:20:17.436361Z,11,2025-11-14T06:38:28.636215
612,L.Paquetá,Lucas Tolentino Coelho de Lima,19,West Ham,MID,59,s,2.6,4.0,4.1,45,959,64.8,263.0,248.9,135.0,0.0,0.0,Burnley (H),2,1,Suspended until 30 Nov,2025-11-08T18:30:09.200525Z,11,2025-11-14T06:38:28.636215
613,Souček,Tomáš Souček,19,West Ham,MID,57,a,0.3,5.5,3.2,26,422,33.1,134.8,18.7,176.0,100.0,80.0,Burnley (H),2,1,,2025-09-13T21:30:08.395458Z,11,2025-11-14T06:38:28.636215
614,Ward-Prowse,James Ward-Prowse,19,West Ham,MID,56,a,0.2,0.0,2.2,11,414,23.9,56.6,176.3,6.0,,0.0,Burnley (H),2,1,,,11,2025-11-14T06:38:28.636215
615,Summerville,Crysencio Summerville,19,West Ham,MID,55,a,0.1,2.2,2.6,23,639,26.3,77.8,84.5,100.0,100.0,80.0,Burnley (H),2,1,,2025-07-21T10:00:05.129084Z,11,2025-11-14T06:38:28.636215
616,Álvarez,Edson Álvarez Velázquez,19,West Ham,MID,49,u,0.1,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Burnley (H),2,1,Has joined Fenerbahçe on loan for the rest of the season.,2025-08-26T13:45:35.073930Z,11,2025-11-14T06:38:28.636215
